TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,CHANNEL,MERCHANT_CATEGORY,DESCRIPTION,POST_DATE,CURRENCY_CODE
H000000253,A00000094,03NOV2023,DEP,56.28,WIRE,5541,DEP MOBILE REF974491,03NOV2023,USD
H000000254,A00000094,03NOV2023,DEP,83.85,BRANCH,4900,DEP WIRE REF540227,03NOV2023,USD
H000000255,A00000094,03NOV2023,ADJ,-310.32,POS,7011,ADJ ACH REF211044,03NOV2023,USD
H000000256,A00000097,03NOV2023,ADJ,-579.74,ACH,5541,ADJ ACH REF799475,03NOV2023,USD
H000000257,A00000097,03NOV2023,INT,228.15,ACH,5541,INT BRANCH REF835590,03NOV2023,USD
H000000258,A00000097,03NOV2023,CHG,3.00,WIRE,4900,CHG ACH REF972886,03NOV2023,USD
H000000259,A00000099,03NOV2023,PMT,351.05,BRANCH,5912,PMT ACH REF595000,04NOV2023,USD
H000000260,A00000099,03NOV2023,FEE,35.00,BRANCH,0000,FEE ACH REF604660,03NOV2023,USD
H000000261,A00000099,03NOV2023,PMT,572.22,BRANCH,0000,PMT BRANCH REF719979,03NOV2023,USD
H000000262,A00000102,03NOV2023,REV,70.22,ONLINE,5912,REV WIRE REF761148,03NOV2023,USD
H000000263,A00000108,03NOV2023,INT,11.38,ONLINE,7011,INT ONLINE REF110385,03NOV2023,USD
H000000264,A00000108,03NOV2023,CHG,3.00,MOBILE,5411,CHG BRANCH REF516116,03NOV2023,USD
H000000265,A00000108,03NOV2023,PMT,993.59,WIRE,7011,PMT BRANCH REF782063,03NOV2023,USD
H000000266,A00000110,03NOV2023,FEE,35.00,ATM,4900,FEE ONLINE REF135371,03NOV2023,USD
H000000267,A00000111,03NOV2023,CHG,35.00,MOBILE,5812,CHG ACH REF363569,03NOV2023,USD
H000000268,A00000111,03NOV2023,FEE,3.00,POS,5541,FEE ATM REF423594,03NOV2023,USD
H000000269,A00000114,03NOV2023,TRF,100.08,BRANCH,5812,TRF BRANCH REF449096,03NOV2023,USD
H000000270,A00000118,03NOV2023,REV,162.03,POS,6011,REV ATM REF184944,03NOV2023,USD
H000000271,A00000121,03NOV2023,FEE,12.00,ATM,5812,FEE WIRE REF594032,04NOV2023,USD
H000000272,A00000125,03NOV2023,WDR,101.33,BRANCH,6011,WDR ACH REF240235,04NOV2023,USD
H000000273,A00000134,03NOV2023,PMT,813.05,POS,7011,PMT ONLINE REF127147,03NOV2023,USD
H000000274,A00000135,03NOV2023,PMT,19.15,WIRE,5541,PMT ACH REF717744,03NOV2023,USD
H000000275,A00000136,03NOV2023,DEP,5.97,ONLINE,5541,DEP ACH REF943545,03NOV2023,USD
H000000276,A00000136,03NOV2023,WDR,85.78,ACH,5411,WDR ATM REF938403,03NOV2023,USD
H000000277,A00000139,03NOV2023,INT,144.94,ACH,0000,INT WIRE REF957403,03NOV2023,USD
H000000278,A00000141,03NOV2023,INT,169.56,ACH,4900,INT BRANCH REF689624,03NOV2023,USD
H000000279,A00000142,03NOV2023,FEE,25.00,BRANCH,7011,FEE WIRE REF538649,03NOV2023,USD
H000000280,A00000142,03NOV2023,INT,19.31,WIRE,6011,INT MOBILE REF416116,03NOV2023,USD
H000000281,A00000142,03NOV2023,DEP,44.66,ONLINE,5812,DEP WIRE REF527829,03NOV2023,USD
H000000282,A00000144,03NOV2023,ADJ,-32.29,ACH,6011,ADJ ATM REF459823,03NOV2023,USD
H000000283,A00000152,03NOV2023,DEP,9.77,WIRE,5411,DEP ACH REF628792,04NOV2023,USD
H000000284,A00000154,03NOV2023,WDR,130.46,ATM,4900,WDR ONLINE REF391792,04NOV2023,USD
H000000285,A00000154,03NOV2023,DEP,174.17,WIRE,5812,DEP ATM REF329745,03NOV2023,USD
H000000286,A00000154,03NOV2023,DEP,96.24,WIRE,5411,DEP ATM REF419916,03NOV2023,USD
H000000287,A00000163,03NOV2023,CHG,12.00,ACH,5912,CHG MOBILE REF216726,03NOV2023,USD
H000000288,A00000170,03NOV2023,WDR,135.96,BRANCH,5812,WDR ATM REF994017,04NOV2023,USD
H000000289,A00000174,03NOV2023,FEE,3.00,WIRE,5411,FEE POS REF566520,03NOV2023,USD
H000000290,A00000176,03NOV2023,ADJ,-127.18,MOBILE,4900,ADJ BRANCH REF290775,03NOV2023,USD
H000000291,A00000176,03NOV2023,WDR,56.92,MOBILE,5812,WDR ACH REF480171,03NOV2023,USD
H000000292,A00000181,03NOV2023,CHG,9.95,WIRE,5411,CHG ATM REF391359,03NOV2023,USD
H000000293,A00000181,03NOV2023,INT,127.24,POS,5541,INT BRANCH REF804349,03NOV2023,USD
H000000294,A00000181,03NOV2023,PMT,3127.29,WIRE,5541,PMT ONLINE REF570519,04NOV2023,USD
H000000295,A00000184,03NOV2023,TRF,-65.35,MOBILE,7011,TRF ATM REF201270,03NOV2023,USD
H000000296,A00000189,03NOV2023,TRF,60.95,ATM,5411,TRF POS REF593816,03NOV2023,USD
H000000297,A00000190,03NOV2023,INT,98.83,ONLINE,0000,INT ATM REF728375,03NOV2023,USD
H000000298,A00000191,03NOV2023,FEE,35.00,ACH,5912,FEE ATM REF925112,03NOV2023,USD
H000000299,A00000191,03NOV2023,WDR,209.68,BRANCH,5541,WDR POS REF984914,03NOV2023,USD
H000000300,A00000197,03NOV2023,INT,67.90,ATM,7011,INT POS REF967847,03NOV2023,USD
H000000301,A00000199,03NOV2023,CHG,3.00,POS,7011,CHG ACH REF971060,03NOV2023,USD
H000000302,A00000200,03NOV2023,WDR,16.12,POS,5411,WDR ACH REF385517,03NOV2023,USD
H000000303,A00000200,03NOV2023,WDR,28.35,BRANCH,5541,WDR POS REF899173,03NOV2023,USD
H000000304,A00000202,03NOV2023,PMT,1132.96,BRANCH,5541,PMT BRANCH REF967662,03NOV2023,USD
H000000305,A00000204,03NOV2023,PMT,1434.78,BRANCH,5541,PMT ONLINE REF445921,03NOV2023,USD
H000000306,A00000209,03NOV2023,DEP,237.18,WIRE,5541,DEP ONLINE REF975206,03NOV2023,USD
H000000307,A00000212,03NOV2023,CHG,12.00,BRANCH,5411,CHG BRANCH REF702095,03NOV2023,USD
H000000308,A00000212,03NOV2023,PMT,141.74,MOBILE,7011,PMT ONLINE REF735189,03NOV2023,USD
H000000309,A00000212,03NOV2023,PMT,338.13,ATM,5411,PMT MOBILE REF342671,03NOV2023,USD
H000000310,A00000213,03NOV2023,CHG,9.95,ATM,5541,CHG MOBILE REF946263,03NOV2023,USD
H000000311,A00000213,03NOV2023,CHG,9.95,WIRE,5912,CHG BRANCH REF701045,03NOV2023,USD
H000000312,A00000216,03NOV2023,FEE,3.00,ONLINE,5912,FEE MOBILE REF329127,03NOV2023,USD
H000000313,A00000216,03NOV2023,DEP,62.67,MOBILE,5912,DEP MOBILE REF166475,03NOV2023,USD
H000000314,A00000216,03NOV2023,TRF,184.26,POS,5912,TRF BRANCH REF175448,03NOV2023,USD
H000000315,A00000219,03NOV2023,PMT,2399.99,ATM,5541,PMT ONLINE REF887771,03NOV2023,USD
H000000316,A00000219,03NOV2023,CHG,12.00,MOBILE,5912,CHG ATM REF177718,03NOV2023,USD
H000000317,A00000220,03NOV2023,PMT,1438.22,WIRE,5812,PMT BRANCH REF802923,03NOV2023,USD
H000000318,A00000220,03NOV2023,CHG,3.00,ACH,5812,CHG ONLINE REF165032,03NOV2023,USD
H000000319,A00000220,03NOV2023,PMT,849.59,MOBILE,5912,PMT BRANCH REF157516,03NOV2023,USD
H000000320,A00000224,03NOV2023,PMT,571.78,ACH,5411,PMT ACH REF906268,03NOV2023,USD
H000000321,A00000233,03NOV2023,TRF,-145.50,WIRE,5912,TRF MOBILE REF192786,03NOV2023,USD
H000000322,A00000233,03NOV2023,WDR,123.38,ATM,5812,WDR ACH REF519257,03NOV2023,USD
H000000323,A00000237,03NOV2023,INT,126.50,ONLINE,5541,INT ONLINE REF409510,03NOV2023,USD
H000000324,A00000241,03NOV2023,TRF,-1.05,ACH,5411,TRF MOBILE REF780807,03NOV2023,USD
H000000325,A00000243,03NOV2023,WDR,173.75,ATM,5812,WDR ACH REF905235,03NOV2023,USD
H000000326,A00000250,03NOV2023,PMT,1640.06,ACH,6011,PMT POS REF212965,04NOV2023,USD
H000000327,A00000252,03NOV2023,PMT,2861.37,WIRE,7011,PMT ATM REF982393,03NOV2023,USD
H000000328,A00000253,03NOV2023,WDR,139.38,ATM,5411,WDR ACH REF146392,03NOV2023,USD
H000000329,A00000253,03NOV2023,FEE,9.95,ONLINE,5411,FEE BRANCH REF390743,03NOV2023,USD
H000000330,A00000257,03NOV2023,FEE,3.00,WIRE,4900,FEE MOBILE REF591122,03NOV2023,USD
H000000331,A00000265,03NOV2023,INT,11.92,MOBILE,4900,INT ONLINE REF593141,03NOV2023,USD
H000000332,A00000270,03NOV2023,INT,54.78,WIRE,4900,INT WIRE REF363047,03NOV2023,USD
H000000333,A00000270,03NOV2023,PMT,1265.30,ATM,0000,PMT MOBILE REF693213,04NOV2023,USD
H000000334,A00000271,03NOV2023,TRF,35.43,ATM,0000,TRF WIRE REF919805,03NOV2023,USD
H000000335,A00000275,03NOV2023,CHG,12.00,POS,5541,CHG ONLINE REF771162,03NOV2023,USD
H000000336,A00000275,03NOV2023,CHG,35.00,WIRE,7011,CHG ONLINE REF105128,03NOV2023,USD
H000000337,A00000278,03NOV2023,DEP,45.00,ONLINE,5411,DEP ONLINE REF222479,03NOV2023,USD
H000000338,A00000279,03NOV2023,INT,47.49,MOBILE,0000,INT ACH REF368585,04NOV2023,USD
H000000339,A00000280,03NOV2023,PMT,951.82,WIRE,5411,PMT ONLINE REF129999,03NOV2023,USD
H000000340,A00000280,03NOV2023,CHG,25.00,ATM,5812,CHG POS REF482676,03NOV2023,USD
H000000341,A00000283,03NOV2023,FEE,9.95,MOBILE,6011,FEE ONLINE REF379622,03NOV2023,USD
H000000342,A00000286,03NOV2023,WDR,29.18,POS,4900,WDR ONLINE REF110020,03NOV2023,USD
H000000343,A00000290,03NOV2023,FEE,35.00,ATM,7011,FEE ATM REF121150,03NOV2023,USD
H000000344,A00000291,03NOV2023,INT,110.70,POS,5912,INT BRANCH REF986104,03NOV2023,USD
H000000345,A00000291,03NOV2023,DEP,6.07,MOBILE,5812,DEP POS REF477852,03NOV2023,USD
H000000346,A00000294,03NOV2023,PMT,351.88,WIRE,5912,PMT ONLINE REF120705,03NOV2023,USD
H000000347,A00000294,03NOV2023,PMT,465.40,ATM,4900,PMT BRANCH REF422689,03NOV2023,USD
H000000348,A00000295,03NOV2023,WDR,158.51,BRANCH,7011,WDR ONLINE REF131165,04NOV2023,USD
H000000349,A00000295,03NOV2023,WDR,11.96,ACH,6011,WDR MOBILE REF166650,03NOV2023,USD
H000000350,A00000299,03NOV2023,WDR,258.42,ONLINE,0000,WDR POS REF375273,03NOV2023,USD
H000000351,A00000301,03NOV2023,CHG,9.95,ACH,5411,CHG ONLINE REF499145,03NOV2023,USD
H000000352,A00000303,03NOV2023,WDR,31.62,WIRE,5411,WDR POS REF667240,03NOV2023,USD
H000000353,A00000304,03NOV2023,CHG,3.00,ATM,5541,CHG ONLINE REF132081,03NOV2023,USD
H000000354,A00000305,03NOV2023,CHG,35.00,ATM,5912,CHG MOBILE REF870413,03NOV2023,USD
H000000355,A00000305,03NOV2023,REF,1009.76,ONLINE,5411,REF POS REF498980,03NOV2023,USD
H000000356,A00000308,03NOV2023,DEP,3.39,BRANCH,5541,DEP POS REF383947,03NOV2023,USD
H000000357,A00000309,03NOV2023,PMT,1522.96,WIRE,6011,PMT POS REF106116,03NOV2023,USD
H000000358,A00000309,03NOV2023,PMT,1421.37,ATM,5912,PMT ACH REF188708,03NOV2023,USD
H000000359,A00000311,03NOV2023,INT,34.42,ACH,4900,INT BRANCH REF562793,03NOV2023,USD
H000000360,A00000312,03NOV2023,CHG,3.00,WIRE,5812,CHG ACH REF648252,03NOV2023,USD
H000000361,A00000313,03NOV2023,WDR,427.24,POS,0000,WDR MOBILE REF499412,03NOV2023,USD
H000000362,A00000321,03NOV2023,TRF,53.19,ONLINE,5812,TRF ONLINE REF893909,03NOV2023,USD
H000000363,A00000324,03NOV2023,CHG,12.00,BRANCH,6011,CHG ATM REF940740,03NOV2023,USD
H000000364,A00000326,03NOV2023,CHG,9.95,ATM,4900,CHG ONLINE REF948526,03NOV2023,USD
H000000365,A00000326,03NOV2023,PMT,1124.40,WIRE,6011,PMT ACH REF425216,03NOV2023,USD
H000000366,A00000328,03NOV2023,WDR,24.53,MOBILE,5411,WDR POS REF630006,03NOV2023,USD
H000000367,A00000329,03NOV2023,REF,1420.59,ONLINE,0000,REF ATM REF626006,03NOV2023,USD
H000000368,A00000330,03NOV2023,PMT,1198.72,BRANCH,4900,PMT BRANCH REF147856,03NOV2023,USD
H000000369,A00000330,03NOV2023,CHG,9.95,WIRE,7011,CHG MOBILE REF773903,03NOV2023,USD
H000000370,A00000330,03NOV2023,PMT,1574.31,ATM,5541,PMT MOBILE REF944668,03NOV2023,USD
H000000371,A00000333,03NOV2023,CHG,12.00,MOBILE,5541,CHG WIRE REF193079,03NOV2023,USD
H000000372,A00000338,03NOV2023,ADJ,20.55,MOBILE,5541,ADJ BRANCH REF610648,04NOV2023,USD
H000000373,A00000338,03NOV2023,WDR,923.38,ONLINE,7011,WDR BRANCH REF409514,03NOV2023,USD
H000000374,A00000339,03NOV2023,CHG,25.00,POS,5912,CHG ATM REF437340,03NOV2023,USD
H000000375,A00000343,03NOV2023,WDR,214.13,WIRE,4900,WDR POS REF620085,04NOV2023,USD
H000000376,A00000344,03NOV2023,CHG,25.00,WIRE,0000,CHG ATM REF228152,03NOV2023,USD
H000000377,A00000347,03NOV2023,WDR,173.19,BRANCH,5411,WDR BRANCH REF609115,04NOV2023,USD
H000000378,A00000347,03NOV2023,WDR,147.72,POS,6011,WDR ONLINE REF119243,03NOV2023,USD
H000000379,A00000348,03NOV2023,CHG,25.00,BRANCH,0000,CHG BRANCH REF972906,03NOV2023,USD
H000000380,A00000348,03NOV2023,CHG,25.00,ACH,5912,CHG ACH REF874296,03NOV2023,USD
H000000381,A00000350,03NOV2023,CHG,12.00,ONLINE,7011,CHG ACH REF627849,03NOV2023,USD
H000000382,A00000351,03NOV2023,FEE,12.00,POS,5812,FEE ONLINE REF246569,03NOV2023,USD
H000000383,A00000353,03NOV2023,TRF,-25.17,WIRE,7011,TRF ONLINE REF358500,03NOV2023,USD
H000000384,A00000353,03NOV2023,INT,151.92,MOBILE,5912,INT ACH REF681032,03NOV2023,USD
H000000385,A00000356,03NOV2023,WDR,20.63,BRANCH,6011,WDR POS REF752095,03NOV2023,USD
H000000386,A00000359,03NOV2023,PMT,260.17,ONLINE,5812,PMT ONLINE REF361458,04NOV2023,USD
H000000387,A00000361,03NOV2023,CHG,25.00,MOBILE,5411,CHG ONLINE REF273598,03NOV2023,USD
H000000388,A00000361,03NOV2023,PMT,1233.29,WIRE,4900,PMT MOBILE REF914097,03NOV2023,USD
H000000389,A00000365,03NOV2023,WDR,42.07,WIRE,4900,WDR POS REF407883,03NOV2023,USD
H000000390,A00000375,03NOV2023,PMT,1058.76,WIRE,5812,PMT BRANCH REF538559,03NOV2023,USD
H000000391,A00000385,03NOV2023,WDR,199.98,POS,5541,WDR BRANCH REF155303,03NOV2023,USD
H000000392,A00000387,03NOV2023,CHG,3.00,MOBILE,6011,CHG MOBILE REF166617,03NOV2023,USD
H000000393,A00000389,03NOV2023,WDR,116.33,BRANCH,5411,WDR WIRE REF707884,04NOV2023,USD
H000000394,A00000389,03NOV2023,INT,139.26,POS,5912,INT WIRE REF401226,03NOV2023,USD
H000000395,A00000390,03NOV2023,WDR,363.99,ACH,7011,WDR POS REF675443,03NOV2023,USD
H000000396,A00000397,03NOV2023,CHG,35.00,ACH,7011,CHG POS REF446050,03NOV2023,USD
H000000397,A00000400,03NOV2023,PMT,1829.54,ACH,4900,PMT BRANCH REF903301,03NOV2023,USD
H000000398,A00000400,03NOV2023,REF,1185.44,POS,5912,REF ACH REF521483,03NOV2023,USD
H000000399,A00000400,03NOV2023,PMT,2673.04,ONLINE,5411,PMT ATM REF320766,03NOV2023,USD
H000000400,A00000401,03NOV2023,TRF,135.20,POS,5411,TRF BRANCH REF718803,03NOV2023,USD
H000000401,A00000404,03NOV2023,CHG,3.00,ATM,4900,CHG WIRE REF520979,03NOV2023,USD
H000000402,A00000406,03NOV2023,ADJ,-252.03,POS,5912,ADJ ACH REF369530,03NOV2023,USD
H000000403,A00000407,03NOV2023,FEE,25.00,MOBILE,5912,FEE ONLINE REF639408,03NOV2023,USD
H000000404,A00000415,03NOV2023,CHG,25.00,ATM,5541,CHG ONLINE REF225624,03NOV2023,USD
H000000405,A00000415,03NOV2023,INT,139.74,POS,4900,INT BRANCH REF921405,03NOV2023,USD
H000000406,A00000420,03NOV2023,PMT,1296.53,MOBILE,5411,PMT MOBILE REF170771,04NOV2023,USD
H000000407,A00000427,03NOV2023,WDR,48.84,WIRE,7011,WDR POS REF897169,03NOV2023,USD
H000000408,A00000428,03NOV2023,INT,155.91,POS,0000,INT ATM REF840703,03NOV2023,USD
H000000409,A00000429,03NOV2023,CHG,3.00,WIRE,5541,CHG ONLINE REF229366,03NOV2023,USD
H000000410,A00000430,03NOV2023,WDR,161.17,ATM,5912,WDR WIRE REF689867,03NOV2023,USD
H000000411,A00000432,03NOV2023,WDR,103.54,ACH,5912,WDR WIRE REF100396,03NOV2023,USD
H000000412,A00000434,03NOV2023,WDR,48.87,WIRE,5812,WDR MOBILE REF193572,03NOV2023,USD
H000000413,A00000434,03NOV2023,TRF,9.14,ACH,0000,TRF WIRE REF602231,03NOV2023,USD
H000000414,A00000436,03NOV2023,WDR,191.01,ACH,4900,WDR ATM REF979426,03NOV2023,USD
H000000415,A00000436,03NOV2023,DEP,308.88,ATM,7011,DEP BRANCH REF804022,03NOV2023,USD
H000000416,A00000439,03NOV2023,CHG,35.00,POS,4900,CHG MOBILE REF538629,04NOV2023,USD
H000000417,A00000446,03NOV2023,WDR,11.72,WIRE,7011,WDR MOBILE REF990586,03NOV2023,USD
H000000418,A00000448,03NOV2023,PMT,2490.93,MOBILE,6011,PMT ACH REF301002,03NOV2023,USD
H000000419,A00000450,03NOV2023,CHG,9.95,ONLINE,0000,CHG MOBILE REF155819,03NOV2023,USD
H000000420,A00000450,03NOV2023,INT,18.82,WIRE,5541,INT ATM REF807906,03NOV2023,USD
H000000421,A00000451,03NOV2023,FEE,25.00,ONLINE,5541,FEE ATM REF801403,03NOV2023,USD
H000000422,A00000456,03NOV2023,CHG,3.00,MOBILE,7011,CHG ONLINE REF842347,03NOV2023,USD
H000000423,A00000457,03NOV2023,FEE,35.00,ACH,7011,FEE ONLINE REF390606,04NOV2023,USD
H000000424,A00000459,03NOV2023,DEP,113.37,ATM,7011,DEP BRANCH REF694840,04NOV2023,USD
H000000425,A00000459,03NOV2023,WDR,99.32,ONLINE,5912,WDR WIRE REF821843,03NOV2023,USD
H000000426,A00000461,03NOV2023,PMT,1335.35,MOBILE,5812,PMT BRANCH REF327297,03NOV2023,USD
H000000427,A00000461,03NOV2023,CHG,35.00,BRANCH,5912,CHG ACH REF854951,04NOV2023,USD
H000000428,A00000462,03NOV2023,REV,204.56,ATM,6011,REV ONLINE REF511866,03NOV2023,USD
H000000429,A00000462,03NOV2023,WDR,5.02,ATM,6011,WDR BRANCH REF210379,03NOV2023,USD
H000000430,A00000464,03NOV2023,PMT,1113.13,ONLINE,0000,PMT ACH REF725337,03NOV2023,USD
H000000431,A00000468,03NOV2023,WDR,37.33,ATM,4900,WDR ONLINE REF410483,03NOV2023,USD
H000000432,A00000478,03NOV2023,FEE,12.00,WIRE,5812,FEE BRANCH REF720050,03NOV2023,USD
H000000433,A00000484,03NOV2023,WDR,71.62,ATM,5912,WDR ONLINE REF735053,03NOV2023,USD
H000000434,A00000001,04NOV2023,PMT,765.38,ONLINE,5812,PMT ACH REF347973,05NOV2023,USD
H000000435,A00000001,04NOV2023,CHG,12.00,BRANCH,5411,CHG POS REF301039,04NOV2023,USD
H000000436,A00000002,04NOV2023,DEP,68.46,BRANCH,5912,DEP MOBILE REF870677,04NOV2023,USD
H000000437,A00000002,04NOV2023,DEP,50.10,ATM,0000,DEP BRANCH REF867432,04NOV2023,USD
H000000438,A00000008,04NOV2023,FEE,35.00,ONLINE,7011,FEE ATM REF865161,05NOV2023,USD
H000000439,A00000008,04NOV2023,PMT,1036.45,BRANCH,5411,PMT WIRE REF726692,04NOV2023,USD
H000000440,A00000009,04NOV2023,DEP,30.05,ONLINE,6011,DEP MOBILE REF303998,05NOV2023,USD
H000000441,A00000009,04NOV2023,WDR,85.76,WIRE,4900,WDR POS REF198614,05NOV2023,USD
H000000442,A00000011,04NOV2023,PMT,853.35,BRANCH,5411,PMT WIRE REF986340,05NOV2023,USD
H000000443,A00000011,04NOV2023,CHG,3.00,POS,5812,CHG ACH REF186698,04NOV2023,USD
H000000444,A00000016,04NOV2023,WDR,7.26,ONLINE,5812,WDR ACH REF289987,04NOV2023,USD
H000000445,A00000019,04NOV2023,PMT,1900.74,ATM,4900,PMT ONLINE REF553524,04NOV2023,USD
H000000446,A00000019,04NOV2023,CHG,25.00,POS,6011,CHG BRANCH REF919017,04NOV2023,USD
H000000447,A00000020,04NOV2023,DEP,65.86,ONLINE,5411,DEP ACH REF211046,04NOV2023,USD
H000000448,A00000021,04NOV2023,PMT,1946.14,BRANCH,5541,PMT ATM REF405967,05NOV2023,USD
H000000449,A00000021,04NOV2023,CHG,9.95,BRANCH,5812,CHG POS REF366117,04NOV2023,USD
H000000450,A00000022,04NOV2023,DEP,22.19,WIRE,5541,DEP ONLINE REF924738,05NOV2023,USD
H000000451,A00000026,04NOV2023,PMT,792.13,POS,5912,PMT ONLINE REF129874,04NOV2023,USD
H000000452,A00000033,04NOV2023,CHG,9.95,ATM,5912,CHG WIRE REF627023,04NOV2023,USD
H000000453,A00000034,04NOV2023,TRF,-20.78,ACH,5812,TRF MOBILE REF627222,04NOV2023,USD
H000000454,A00000034,04NOV2023,DEP,206.63,ATM,5812,DEP BRANCH REF995825,05NOV2023,USD
H000000455,A00000034,04NOV2023,DEP,31.17,BRANCH,5541,DEP WIRE REF231219,04NOV2023,USD
H000000456,A00000040,04NOV2023,DEP,459.17,WIRE,7011,DEP BRANCH REF628513,04NOV2023,USD
H000000457,A00000048,04NOV2023,WDR,810.58,ATM,7011,WDR BRANCH REF611830,04NOV2023,USD
H000000458,A00000049,04NOV2023,PMT,3045.59,POS,5812,PMT POS REF969038,04NOV2023,USD
H000000459,A00000052,04NOV2023,CHG,3.00,MOBILE,0000,CHG MOBILE REF885274,04NOV2023,USD
H000000460,A00000053,04NOV2023,PMT,2425.80,ONLINE,5912,PMT POS REF756532,04NOV2023,USD
H000000461,A00000054,04NOV2023,PMT,429.42,WIRE,0000,PMT BRANCH REF639739,05NOV2023,USD
H000000462,A00000059,04NOV2023,PMT,28.44,POS,0000,PMT ATM REF544063,04NOV2023,USD
H000000463,A00000060,04NOV2023,FEE,35.00,MOBILE,4900,FEE BRANCH REF458121,04NOV2023,USD
H000000464,A00000060,04NOV2023,DEP,38.73,MOBILE,5541,DEP ONLINE REF943010,04NOV2023,USD
H000000465,A00000060,04NOV2023,WDR,244.00,MOBILE,5812,WDR ATM REF188621,04NOV2023,USD
H000000466,A00000062,04NOV2023,TRF,92.06,ATM,0000,TRF POS REF424264,04NOV2023,USD
H000000467,A00000062,04NOV2023,FEE,3.00,ACH,5541,FEE POS REF428027,04NOV2023,USD
H000000468,A00000062,04NOV2023,WDR,19.98,WIRE,6011,WDR BRANCH REF548658,04NOV2023,USD
H000000469,A00000066,04NOV2023,INT,200.85,POS,6011,INT ATM REF892680,05NOV2023,USD
H000000470,A00000067,04NOV2023,ADJ,-2034.91,ONLINE,6011,ADJ BRANCH REF719046,04NOV2023,USD
H000000471,A00000082,04NOV2023,WDR,87.26,WIRE,6011,WDR WIRE REF782348,05NOV2023,USD
H000000472,A00000085,04NOV2023,PMT,1396.29,BRANCH,5812,PMT WIRE REF420202,04NOV2023,USD
H000000473,A00000085,04NOV2023,CHG,25.00,POS,4900,CHG WIRE REF854806,05NOV2023,USD
H000000474,A00000087,04NOV2023,TRF,-133.71,POS,0000,TRF BRANCH REF419158,04NOV2023,USD
H000000475,A00000089,04NOV2023,INT,57.12,POS,5812,INT POS REF482802,05NOV2023,USD
H000000476,A00000089,04NOV2023,PMT,2005.97,BRANCH,5541,PMT ATM REF379218,04NOV2023,USD
H000000477,A00000097,04NOV2023,PMT,1301.10,POS,5541,PMT ONLINE REF275868,04NOV2023,USD
H000000478,A00000098,04NOV2023,WDR,140.83,ATM,4900,WDR ONLINE REF160140,04NOV2023,USD
H000000479,A00000098,04NOV2023,TRF,-95.17,ONLINE,5812,TRF POS REF393457,04NOV2023,USD
H000000480,A00000099,04NOV2023,REF,999.90,WIRE,4900,REF ACH REF738642,04NOV2023,USD
H000000481,A00000102,04NOV2023,TRF,182.89,POS,5912,TRF MOBILE REF544482,04NOV2023,USD
H000000482,A00000103,04NOV2023,PMT,1231.43,WIRE,7011,PMT BRANCH REF195896,04NOV2023,USD
H000000483,A00000104,04NOV2023,REF,638.10,ACH,5912,REF ACH REF182649,04NOV2023,USD
H000000484,A00000104,04NOV2023,CHG,25.00,ACH,7011,CHG WIRE REF173714,04NOV2023,USD
H000000485,A00000105,04NOV2023,CHG,12.00,ATM,5541,CHG WIRE REF341842,04NOV2023,USD
H000000486,A00000113,04NOV2023,TRF,62.63,ONLINE,5411,TRF ATM REF252480,04NOV2023,USD
H000000487,A00000113,04NOV2023,WDR,66.19,BRANCH,5411,WDR ONLINE REF354408,04NOV2023,USD
H000000488,A00000113,04NOV2023,WDR,46.75,BRANCH,5541,WDR WIRE REF242400,04NOV2023,USD
H000000489,A00000117,04NOV2023,DEP,117.73,WIRE,5912,DEP BRANCH REF187720,04NOV2023,USD
H000000490,A00000118,04NOV2023,INT,173.96,MOBILE,6011,INT ACH REF109073,04NOV2023,USD
H000000491,A00000118,04NOV2023,WDR,27.30,ACH,5541,WDR WIRE REF708566,04NOV2023,USD
H000000492,A00000120,04NOV2023,DEP,9.21,ACH,5912,DEP ACH REF304599,04NOV2023,USD
H000000493,A00000124,04NOV2023,PMT,3156.20,ATM,6011,PMT BRANCH REF961328,05NOV2023,USD
H000000494,A00000124,04NOV2023,CHG,12.00,WIRE,4900,CHG WIRE REF801065,04NOV2023,USD
H000000495,A00000125,04NOV2023,WDR,58.79,BRANCH,7011,WDR ONLINE REF152398,05NOV2023,USD
H000000496,A00000125,04NOV2023,DEP,22.27,ATM,0000,DEP ONLINE REF630630,04NOV2023,USD
H000000497,A00000125,04NOV2023,WDR,1292.20,WIRE,5812,WDR MOBILE REF994324,04NOV2023,USD
H000000498,A00000128,04NOV2023,TRF,70.93,BRANCH,4900,TRF ACH REF126130,04NOV2023,USD
H000000499,A00000132,04NOV2023,WDR,39.28,ATM,5912,WDR ACH REF356612,04NOV2023,USD
H000000500,A00000133,04NOV2023,DEP,442.77,ONLINE,5411,DEP ACH REF170382,04NOV2023,USD
H000000501,A00000134,04NOV2023,PMT,9.21,ATM,5912,PMT BRANCH REF687011,04NOV2023,USD
H000000502,A00000138,04NOV2023,DEP,479.91,ATM,5812,DEP ACH REF602289,05NOV2023,USD
H000000503,A00000138,04NOV2023,WDR,363.97,POS,5541,WDR POS REF577060,04NOV2023,USD
H000000504,A00000139,04NOV2023,FEE,3.00,WIRE,5411,FEE WIRE REF991231,05NOV2023,USD
H000000505,A00000139,04NOV2023,INT,186.42,BRANCH,5812,INT MOBILE REF105765,04NOV2023,USD
